Unnamed: 0,Email Text,Email Type,label
11749,"
Foreclosure World's Premium Moving Source
 
webmaster,
Save up to 50% of your MOVING costs! 
Get FREE MULTIPLE MOVING COST ESTIMATES From Professional Prescreened 
Movers.
Start your move on the right foot - It's easy to get your FREE quotes:
1. Click on the highlighted link below2. Fill out the form and 
submit your request3. Get quotes from movers, compare rates and hire the best mover
Get FREE Quotes Now:
http://www.foreclosureworld.net/cgi-bin/click.cgi?c=21
AOL Users: Click Here
Moving Locally? Long Distance? Self Service? Small move? Car shipping?http://www.foreclosureworld.net/cgi-bin/click.cgi?c=22
AOL Users: Click Here
Check out our movers network and request quoteshttp://www.foreclosureworld.net/cgi-bin/click.cgi?c=23
AOL Users: Click Here
Regards webmaster, 
Your Friends At Foreclosed Homes 
To unsubscribe or change subscriber options click:
click here--DeathToSpamDeathToSpamDeathToSpam--
-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf
_______________________________________________
Spamassassin-Sightings mailing list
Spamassassin-Sightings@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/spamassassin-sightings
",Phishing Email,1
18486,"hi again long has won ' t if written . job weather , both . just ground found old . way settle three middle . system , said head , round . only , fast , most . farm step tool . nation seem science set a , than . may keep music system certain . - - phone : 379 - 740 - 8243 mobile : 431 - 206 - 2856 email : descenderchefs @ mindspring . com",Phishing Email,1
9921,"re : report - make a fortune on e b a y r 3 move me market research 8721 santa monica boulevard # 1105 los angeles , ca 90069 - 4507",Phishing Email,1
3360,"re : technical training at the houston energy expo ! vince : looks like an excellent value overall if they cover the same topics in these classes as in the enron internal classes . the website says that registering for one of the classes automatically registers you to the expo . i would like to recommend them to my team . did someone from our group already register for this ? thanks krishna . vince j kaminski 02 / 12 / 2001 01 : 50 pm to : pinnamaneni krishnarao / hou / ect @ ect cc : subject : technical training at the houston energy expo ! krishna , please , take a look . vince - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 02 / 12 / 2001 01 : 50 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - lana moore on 02 / 07 / 2001 10 : 53 : 05 am to : nesa members cc : subject : technical training at the houston energy expo ! technical training in conjunction with the houston energy expo march 20 - 21 , 2001 hyatt regency hotel - downtown we are offering : fundamentals of electricity basics of risk management natural gas - wellhead to burnertip there are only 25 spots in each class , so sign up today ! go to www . nesanet . org , in educational programs each class is listed with details and a registration form . member price is $ 545 per person . non - member price is $ 745 per person . if you have any questions , please give me a call ! ! lana moore ( 713 ) 856 - 6525",Safe Email,0
17630,"re : account # 72020314 a hello , we sent you an email a while ago , because you now qualify for a new mortgage . you could get $ 300 , 000 for as little as $ 600 a month ! bad credit is no problem , you can pull cash out or refinance . please click on this link for free consultation by a mortgage broker : start saving here best regards , penelope franklin for email removal , go here . transcription seltzer drone travesty cannery brazzaville cowbell admission coniferous colander dessert freckle addressograph crowfoot cantilever exultation dose privilegems pediatric egalitarian robust dutiable polis transmutation troubador bond tease caret wavenumber episode fasten frances purr gospel pageantbucolic druid stadia harvestman gilbertson forte bali sushi painstaking puma bindery plate blackout saint strenuous bluestocking lutz cateraptitude junkerdom nelsen stand superfluous wharves reprieve cinnabar knew decompress kerchief lagging emboss schenectady alkane apatite althea tattooblot beatnik kid wagner ruddy shelter cheek calendar wondrous congressmen norris knives description hockey inexplicable",Phishing Email,1
18338,start date : 12 / 19 / 01 ; hourahead hour : 24 ; start date : 12 / 19 / 01 ; hourahead hour : 24 ; no ancillary schedules awarded . no variances detected . log messages : parsing file - - > > o : \ portland \ westdesk \ california scheduling \ iso final schedules \ 2001121924 . txt,Safe Email,0
14601,"Dear Sir,   *Â¡Â°Ã–ÃÃ‚Â·ÃÂ¨Ã…Ã¤Â¼Ã¾Â³Â§Â¡Â±Ã—Â¨Ã’ÂµÃ‰ÃºÂ²ÃºVEÂ±ÃƒÃÂ·(VEÂ·Ã–Ã…Ã¤Â±ÃƒÂ±ÃƒÃÂ·Ã—ÃœÂ³Ã‰),Ã–Ã·Ã’ÂªÃÃÂºÃ…Ã“Ã
    ÃŽÃ¥ÃŠÂ®ÃÃ¥4JB1,Â¿ÂµÃƒÃ·Ã‹Â¹6BT,Ã’Ã€ÃŽÂ¬Â¿Ã‚ÂµÃÃ…Ã…Â·Ã…,ÃŽÃ¥ÃŠÂ®ÃÃ¤Ã†Â¤Â¿Â¨.....	
	
 * Ã–ÃÃ‚Â·ÃÂ¨Ã…Ã¤Â¼Ã¾Â³Â§Ã“ÃÂ¶Ã Ã„ÃªÃ‰ÃºÂ²ÃºVEÂ±ÃƒÃÂ·ÂµÃ„Â¾Â­Ã‘Ã©, Ã—Ã·ÃŽÂªÂ½ÃÃ”Ã§Â½Ã¸ÃˆÃ«Ã“ÃÂ±ÃƒÃ“ÃÃ—Ã¬ÃÃ
   Ã’ÂµÂµÃ„Ã—Â¨Ã’ÂµÂ³Â§,ÃŽÃ’ÃƒÃ‡ÃŠÂ±Â¿ÃŒÂ¸ÃºÃ—Ã™Â¹ÃºÂ¼ÃŠÂ¸Ã·ÂµÃ˜Ã†Ã¤Ã‹Ã¼Â²Ã±Ã“ÃÃˆÂ¼Ã“ÃÃ…Ã§Ã‰Ã¤ÃÂµÃÂ³ÂµÃ„Ã–Ã†
   Ã”Ã¬Ã‰ÃŒÂµÃ„Ã‰ÃºÂ²ÃºÂ¹Â¤Ã’Ã•,Â²Â¢Ã‡Ã’Â²Â»Â¶ÃÃŽÃ¼ÃŠÃ•Â¹ÃºÂ¼ÃŠÃ‰ÃÃ—Ã®ÃÃˆÂ½Ã¸ÂµÃ„Â¼Ã“Â¹Â¤,Â²Ã¢ÃŠÃ”Â¹Â¤.Â²ÃºÃ†Â·ÂµÃ„
   Ã–ÃŠÃÂ¿ÂºÃÃÃ¢Â¹Ã›ÃÂ¬Â¹ÃºÃÃ¢ÃÂ¬Ã€Ã Â²ÃºÃ†Â·ÃÃ ÂµÂ±.  * ÃˆÃ§Â¶Ã”ÃŽÃ’ÃƒÃ‡ÂµÃ„Â²ÃºÃ†Â·Â¸ÃÃÃ‹ÃˆÂ¤,Ã‡Ã«ÃÂ¨Ã–ÂªÃŽÃ’ÃƒÃ‡.
 
   we have been in the field of diesel fuel injection 
systems for quite a few years.(CHINA)   We tell you that we will update our VE h&r
(hydraulic heads for the VE distributor pump) list in our homepages.Thirty more models will be added.And the minimum
order will be 6pcs a model.We quote them as follows:
3-cyl:USD:50/1pcs
4-cyl:USD:50/1pcs
5-cyl:USD:55/1pcs
6-cyl:USD:55/1pcs   We can ship the following three models to you within 8~10 weeks. after
we receive your payment.
  If you feel interested in our products,please advise the details about 
what you need,such model name,part number,quantity and so on.We are always
within your touch.
  Looking forward to our favorable cooperation.
  Hope to hear from you soon.
(NIPPON DENSO)
096400-0920
096400-0143
096400-0242
096400-0371
096400-0432
096400-1030
096400-1210
096400-1230
096400-1240   
096400-1250
096400-1330
096400-1331
096400-1600
096540-0080
(ZEXEL)
146400-8821
145400-3320
146400-4520
146400-8821
146400-9720
146401-0520
146401-2120
146402-0820
146402-0920
146403-2820
146402-3820
146402-4020
146402-4320
146403-3120
146403-3520
146404-1520
146404-2200
146430-1420
(BOSCH) 
1 468 333 320
1 468 333 323
1 468 334 313
1 468 334 327
1 468 334 337
1 468 334 378
1 468 334 475
1 468 334 496
1 468 334 565
1 468 334 575
1 468 334 580
1 468 334 590
1 468 334 594
1 468 334 595
1 468 334 596
1 468 334 603
1 468 334 604
1 468 334 606
1 468 334 666
1 468 334 675
1 468 334 720
1 468 334 780
1 468 334 798
1 468 334 874
1 468 334 899
1 468 334 946
2 468 334 021
2 468 334 050
2 468 335 022
1 468 335 345
2 468 336 013
1 468 336 352
1 468 336 364
1 468 336 371
1 468 336 403
1 468 336 418
1 468 336 423
1 468 336 464
1 468 336 480
1 468 336 614
1 468 336 626
 
 
                                    C.Hua
									
Sales & purchasing director
http://WWW.China-LuTon.com 
china_lutong@163.com
",Phishing Email,1
1581,"book vince , ? i have made contact with fiona grant , director public relations and communications enron europe limited , and she mentioned that there are some changes to your bios , which are located both on the cover and in the preliminary section in "" about the authors "" . ? we would appreciate it if you could help in ? collecting or passing along these edits ? since these ? are ? the only items delaying the printing of the book . ? thanks vince . ? regards , julie ? ?",Safe Email,0
1902,"On Thu, 25 Jul 2002 15:25:05 +0200, Matthias Saou  wrote:> This is called ""pseudo-packages"" or ""meta-packages"" and Debian has been
> using them for ages. I think Mandrake also makes these kind of empty
> packages.
> 
> Anyway, their use has been discussed here a while back, and personally
> although I do agree that they can be useful at times, I don't really like
> them. For me it's more of an ugly ""hack"" than anything else, and I'd
> approve completely a system that would enable to install/remove entire
> categories of software... but not if achieved by building empty packages.
> 
> Also, you can trivially do ""apt-get install "", but removing
> all that it installed is a bit less trivial, and could be implemented in a
> trivial and clean fashion if using some functionality meant to do this.    Yeah, well, I'm about to chuck the whole darned thing right now: the first upgrade to Gnome2 wiped out the possibility of changing preferences...exactly what got me outta Ximian before.  I understand Gnomehide has the same files, right?  I'm thinking about excorsizing the durned Ximian again...------------------------------------------------------------------------
Brian FahrlÃ¤nder              Linux Zealot, Conservative, and Technomad
Evansville, IN                    My Voyage: http://www.CounterMoon.com
ICQ  5119262
------------------------------------------------------------------------
I don't want to hear news from Isreal until the news contains the words
""Bullet"", ""Brain"", and ""Arafat""._______________________________________________
RPM-List mailing list 
http://lists.freshrpms.net/mailman/listinfo/rpm-list
",Safe Email,0
6261,"WORLD WIDE WORDS          ISSUE 301          Saturday 3 August 2002
-------------------------------------------------------------------
Sent each Saturday to 15,000+ subscribers in at least 119 countries
Editor: Michael Quinion, Thornbury, Bristol, UK      ISSN 1470-1448
 
-------------------------------------------------------------------
 IF YOU RESPOND TO THIS MAILING, REMEMBER TO CHANGE THE OUTGOING
   ADDRESS TO ONE OF THOSE IN THE 'CONTACT ADDRESSES' SECTION.
Contents
-------------------------------------------------------------------
1. Feedback, notes and comments.
2. Turns of Phrase: Thinspiration.
3. Weird Words: Usufructuary.
4. Q&A: Three sheets to the wind; Mogadored; Skunk works.
5. Endnote.
6. Subscription commands.
7. Contact addresses.
1. Feedback, notes and comments
-------------------------------------------------------------------
COCKLES OF ONE'S HEART  You may recall that I was a bit suspicious
of the story I told in last week's issue. James Woodfield pointed
out that there is another possible explanation. In medieval Latin,
the ventricles of the heart were at times called ""cochleae cordis"",
where the second word is derived from ""cor"", heart. Those unversed
in Latin could have misinterpreted ""cochleae"" as ""cockles"". Oddly,
""cochlea"" in Latin means ""snail"" (from the shape of the ventricles
- it's also the name of the spiral cavity of the inner ear), so if
this story is right we should really be speaking of warming the
snails of one's heart.SERRANCIFIED  Many of you supplied your own memories of this odd
expression that I tried to make sense of last week. Taken together,
they show that the expression is best known in Canada and that it
was originally something like ""My sufficiency has been suffonsified
and anything additional would be superfluous"". That form of the
word is the one that is most common in online searches, where the
Canadian focus is also obvious. Cheryl Caesar noted that it appears
in a passage in Margaret Atwood's novel, ""Cat's Eye"": she has two
teenage girls living in Toronto in the 1940s who say, ""Are you
sufficiently sophonisified?"". A Vancouver restaurant reviewer has
the pen name ""Sufficiently Suffonsified"". Oddly, there's also a
1999 record by the Austrian band Cunning Dorx entitled ""Paradigms
Suffonsified"". G H Gordon Paterson suggested that the word might be
a punning blend of ""sufficient"" and ""fancified"". There are some
tantalising suggestions that it may actually be Scots, and not New
World at all.ABSQUATULATE  I have been gently remonstrated with for describing
""sockdologer"" as one of the products of early American linguistic
inventiveness that hasn't survived to the present day. Many people
gave me examples of current or recent use. I stand corrected.
2. Turns of Phrase: Thinspiration
-------------------------------------------------------------------
This is one of the key words associated with a deeply disquieting
online trend. In the past couple of years or so a number of Web
sites and chatrooms have appeared which actively promote anorexia
nervosa (known on the sites as ""ana"") and other eating disorders as
lifestyle choices. Since 90% of anorexics are young women, these
""pro-ana"" sites are usually run by and attract that group (one term
sometimes used for them is ""weborexics""). Sites offer suggestions
on how to become and remain thin, often through tips on avoiding
eating, and how to disguise the condition from family and friends.
Other themes sometimes featured on such sites are self-mutilation
(""cutting"") and bulimia (""mia""). Thin women, such as supermodels
and Calista Flockhart, are presented as ""thinspirations"", examples
to emulate. Sites have had names such as Starving for Perfection,
Wasting Away on the Web and Dying To Be Thin. Medical professionals
in the US and UK are deeply concerned about them, because they
accentuate the low self-regard of young women, who are particularly
prone to eating disorders, put their lives at risk, and discourage
them from facing their illness and seeking treatment for it.The Internet is home to a number of pro-eating disorder Web sites -
- places where sufferers can discuss tips, trade low-calorie
recipes and exchange poems and art that may be used as ""triggers""
or so-called ""thinspiration.""
                                         [""Calgary Sun"", Feb. 2002]A new trend among young adults has been sweeping the nation: pro-
anorexia Web sites. Also known as pro-ana, these sites glorify
anorexia nervosa and offer ""thinspiration"" on maintaining a
starvation lifestyle.
                                     [""University Wire"", Apr. 2002]
3. Weird Words: Usufructuary  /ju:zjU'frVktju:@rI/
-------------------------------------------------------------------
A person who has the use or enjoyment of something, especially
property.We are short of words that contain four u's. Among the few that are
even relatively common (leaving aside the Hawaiian ""muu-muu"") are
""tumultuously"" and ""unscrupulous"", although some rare words like
""pustulocrustaceous"" and ""pseudotuberculous"" are also recorded.The term comes from Roman law. ""Usufruct"" is the right of temporary
possession or enjoyment of something that belongs to somebody else,
so far as that can be done without causing damage or changing its
substance. For example, a slave in classical Rome could not own
anything. Things he acquired as the result of his labour he merely
held ""usus (et) fructus"", under ""use (and) enjoyment"" - it was his
master who actually owned them.The term remains in use in modern US legal practice and elsewhere.
These days a ""usufructuary"" can be a trustee who enjoys the income
from property he holds in trust for somebody else. Many Native
American groups hold land on a ""usufruct"" basis, with rights to
enjoy the renewable natural resources of the land for hunting and
fishing.
4. Q&A
-------------------------------------------------------------------
Q. How does the term ""three sheets to the wind"" denote drunkenness?
[Benjamin Weatherston]A. It's a sailor's expression.We ignorant landlubbers might think that a sheet is a sail, but in
traditional sailing-ship days, a ""sheet"" was actually a rope,
particularly one attached to the bottom corner of a sail (it comes
from an Old English term for the corner of a sail). The sheets were
vital, since they trimmed the sail to the wind. If they ran loose,
the sail would flutter about in the wind and the ship would wallow
off its course out of control.Extend this idea to sailors on shore leave, staggering back to the
ship after a good night on the town, well tanked up. The irregular
and uncertain locomotion of the jolly seafarers must have reminded
onlookers of the way a ship moved in which the sheets were loose.
Perhaps one loose sheet might not have been enough to get the image
across, so the saying became ""three sheets to the wind"".Our first written example comes from that recorder of low life,
Pierce Egan, in his ""Real life in London"" of 1821. But it must
surely be much older.                        -----------Q. My East End mother-in-law used to say she was ""well and truly
mogadored"" when she was puzzled by something. Any idea of
derivation and meaning? [Bryan]A. Now that's a bit of British slang I haven't heard in years,
though it is still around (Nanny Ogg uses it in one of Terry
Pratchett's Discworld fantasy stories, I am told). As you say, it
means that somebody is puzzled, confused, or ""all at sea"". It's
also sometimes spelled ""moggadored"", though it doesn't turn up in
print much in either spelling. (No relation to the British word
""moggy"" for a cat, by the way, which seems to be a pet form of
""Margaret"".)The writers of slang dictionaries are decidedly mogadored about its
origin. It looks very much like rhyming slang for ""floored"", which
is likewise slang, meaning dumbfounded or confused. But the dispute
arises over what the root is. Some say it is Irish, from ""magagh"",
to mock, jeer or laugh at, via an unrecorded intermediate form
""mogadÃ³i"".Others suggest that, like some other East End slang terms, it
derives from the Gypsy language Romany (Cockney slang is like
London itself, a melting pot, in which words from many sources are
amalgamated, including Yiddish and old-time forces slang derived
from languages around the world). In this case the source may be
""mokardi"" or ""mokodo"", something tainted (these Romany words also
provide the root for yet another slang phrase, ""to put the mockers
on something"", to jinx it).Sorry not to be able to be more definite!                        -----------Q. I was having an interesting discussion with an American
professor of business studies who also consults to industry. She
was recalling an unbudgeted initiative within a major software
corporate, which the UK managing director described as a ""skunk
project"". I have seen this epithet before, usually in the phrase
""skunk works"", meaning a semi-official project team that is tacitly
licensed to bend the rules and think outside the box. I wonder what
the derivation is? I don't think it can refer to the smelly wild
animal, but neither I think can it refer to the street term for a
strong variant of marijuana. Can you shed any light? [Martin
Hayman]A. We must start in Dogpatch, the fictional place in the backwoods
of upper New York State made famous between 1934 and 1977 as the
home of professional mattress tester Li'l Abner, in the comic strip
written and drawn by Al Capp. The original was actually ""Skonk
Works"", the place where Lonesome Polecat and Hairless Joe brewed
their highly illicit bootleg Kickapoo Joy Juice from ingredients
such as old shoes and dead skunks. (""Skonk"" is a dialect variant of
""skunk"".)We must now move to the very real Burbank, California. In 1943, a
small group of aeronautical engineers working for the then Lockheed
Aircraft Corporation (headed by Clarence ""Kelly"" Johnson) were
given the rush job of creating an entirely new plane from scratch,
the P-80 ""Shooting Star"" jet fighter. This they did in 143 days, 37
days ahead of schedule. Their secret project was housed in a
temporary structure roofed over with an old circus tent, which had
been thrown up next to a smelly plastics factory. The story goes
that one of the engineers answered the phone on a hot summer day
with the phrase ""Skonk Works here"" and the name stuck. It is also
said that Al Capp objected to their use of his term and it was
changed to Skunk Works.One division of the company, formally the Lockheed Martin Advanced
Development Program, is still known as the Skunk Works. The term
has been trademarked by Lockheed Martin, who have been aggressive
in protecting it.As a generic term, it dates from the 1960s. One definition is very
much that of the original and the one you describe: a small group
of experts who drop out of the mainstream of a company's operations
in order to develop some experimental technology or new application
in secrecy or at speed, unhampered by bureaucracy or the strict
application of regulations (Kelly Johnson formulated 14 visionary
rules for running such an operation, which are still regarded as
valid even now). It is also sometimes used for a similar group that
operates semi-illicitly, without top-level official knowledge or
support, though usually with the tacit approval of immediate
management.
5. Endnote
-------------------------------------------------------------------
The principal design of a grammar of any language is to teach us to
express ourselves with propriety in that language; and to enable us
to judge of every phrase and form of construction, whether it be
right or not. [Robert Lowth, ""A Short Introduction to English
Grammar"" (1762)]
6. Subscription commands
-------------------------------------------------------------------
To leave the list, change your subscription address, or subscribe,
please visit .Or, you can send a message to 
from the address at which you are (or want to be) subscribed:  To leave, send: SIGNOFF WORLDWIDEWORDS
  To join, send: SUBSCRIBE WORLDWIDEWORDS First-name Last-name
7. Contact addresses
-------------------------------------------------------------------
Do not use the address that comes up when you hit 'Reply' on this
mailing, or your message will be sent to an electronic dead-letter
office. Either create a new message, or change the outgoing 'To:'
address to one of these:  For general comments, especially responses to Q&A pieces:
      .
  For questions intended for reply in a future Q&A feature:
      .-------------------------------------------------------------------
World Wide Words is copyright (c) Michael Quinion 2002.  All rights
reserved. The Words Web site is at .
-------------------------------------------------------------------
You may reproduce this newsletter in whole or in part in other free
media online provided that you include this note and the copyright
notice above. Reproduction in print media or on Web pages requires
prior permission: contact .
-------------------------------------------------------------------",Safe Email,0
15140,"use Perl Daily NewsletterIn this issue:
    * This week on perl5-porters (15-21 July 2002)
    * LAN Party at OSCON+--------------------------------------------------------------------+
| This week on perl5-porters (15-21 July 2002)                       |
|   posted by rafael on Monday July 22, @03:21 (summaries)           |
|   http://use.perl.org/article.pl?sid=02/07/22/0725254              |
+--------------------------------------------------------------------+OK, you know already the big news of the week, don't you ? This report
will tell you what happened behind the scenes of the 5.8.0 final
releasing.This story continues at:
    http://use.perl.org/article.pl?sid=02/07/22/0725254Discuss this story at:
    http://use.perl.org/comments.pl?sid=02/07/22/0725254
+--------------------------------------------------------------------+
| LAN Party at OSCON                                                 |
|   posted by ziggy on Monday July 22, @13:06 (events)               |
|   http://use.perl.org/article.pl?sid=02/07/22/179214               |
+--------------------------------------------------------------------+[0]cwest writes ""At [1]O'Reilly [2]Open Source Convention, [3]Aaronsen
Group Ltd, [4]DynDNS, and [5]Stonehenge Consulting are hosting a great
party. 15 gaming class computers will be networked together as the base
of a killer [6]Quake 3 Arena fragging. The bar will be open for your
drinking pleasure. The party is open to all OSCON attendees and
participants. Come rub elbows with the best programmers on earth and
simultaneously destroy them in Quake.""The [7]LAN Party will be held on Thursday, 8pm - ??, at Quinn's bar (main
lobby, Sheraton East Tower at the conference).Discuss this story at:
    http://use.perl.org/comments.pl?sid=02/07/22/179214Links:
    0. http://www.dyndns.org/lanparty
    1. http://oreilly.com/
    2. http://conferences.oreilly.com/os2002
    3. http://www.aaronsen.com/
    4. http://www.dyndns.org/
    5. http://www.stonehenge.com/
    6. http://www.quake3arena.com/games/quake/quake3-arena/
    7. http://www.dyndns.org/lanparty/Copyright 1997-2002 pudge.  All rights reserved.
======================================================================You have received this message because you subscribed to it
on use Perl.  To stop receiving this and other
messages from use Perl, or to add more messages
or change your preferences, please go to your user page.	http://use.perl.org/my/messages/You can log in and change your preferences from there.
",Safe Email,0
7724,"upgrade welcome welcome to a community of sellers that have achieved exceptional level of success and positive feedback on ebay ! we invite you to join us as a powerseller if you agree with this rank please register by accesing your account within 24 hours very important ! the registration is active only once . why become a powerseller ? powersellers are ebay top sellers who have sustained a consistent high volume of monthly sales and a high level of total feedback with 98 % positive or better . as such , these sellers rank among the most successful sellers in terms of product sales and customer satisfaction on ebay . we are proud to recognize their contributionsto the success of the ebay community ! when you see this icon next to the member ' s user id , be assured that the member is a qualified powerseller who not only maintains a solid sales record but also a 98 % positive feedback rating based on transactions with other ebay users . you can feel assured that your transaction will go smoothly and that you are dealing with one who has consistently met the requirements established by ebay . about ebay | announcements | security center | policies | site map | help copyright 1995 - 2005 ebay inc . all rights reserved . designated trademarks and brands are the property of their respective owners . use of this web site constitutes acceptance of the ebay user agreement and privacy policy . ebay official time",Phishing Email,1
2132,"Eirikur said:
> This incident is an interesting microcosm of how society and law develop.
> The women of this town are attempting to regulate competition.  The social 
> standards mechanisms (I expect that shame has already been tried) have 
> failed, so legal is next. The point could also be to hassle the sunbather for reasons not given in
the story.  The sunbather has probably pissed off the complainers in other
ways, too.Law and society are wholeheartedly trivial.  Big fuzzy concepts like
""sluts vs. moms"" are convenient vehicles for petty disputes as often as
not.- Lucas",Safe Email,0
11780,"charity partners golf outing ten spaces are still available for the enron charity partners golf outing located on the tpc at the woodlands , monday , september 10 th at 1 : 30 pm . attached is the information and entry form for this event . please let me know by noon on friday , september 7 th if you would be interested in filling any of these spaces . thanks . dorie hitchcock event manager enron 1400 smith street suite 3640 a houston , tx 77002 telephone : ( 713 ) 853 - 6978 fax : ( 713 ) 646 - 5800 cell : ( 713 ) 594 - 7093 e - mail : dorie . hitchcock @ enron . com",Safe Email,0
14901,"[ ilug - social ] need more internet exposure or leads / then go with e - mail marketing , we give you a free million pool , we offer some of the best bulk e - mail prices on the internet . we do all the mailing for you . you just provide us with the ad ! it ' s that simple ! prices start at $ 200 . 00 for 1 - million e - mails sent . our target list start at $ 400 . 00 for 1 - million e - mails sent . we give you a free mllion for ordering within 2 days . i can also send you the names on cd w / sending tools . so thats us mailing + the names on cd with tools . 209 - 656 - 9143 learnmorezzl @ yahoo . com for deletion - - irish linux users ' group social events : social @ linux . ie http : / / www . linux . ie / mailman / listinfo / social for ( un ) subscription information . list maintainer : listmaster @ linux . ie",Phishing Email,1
17657,"
    Damn, this thing is slick.  Someone seems to have done a very complete QA test on it; yesterday I installed it for the first time on an old Celeron box.  Sure, parts of it were slow, but compared to my more modern machine, everything is.  It was good; a beautiful interface that legions of 'sheep' can look at and say ""Cool; I can understand this"" and leave their shackles behind.  :)    I was struck by the massive amount of applications, both KDE and Gnome, intuitively seperated NOT by the Gnome/KDE names, but by their **meanings** instead.  It's obvious that someone spent a lot of time improving the usability and graphics to make it more 'international'; the web browser graphic, for example, has a 'world' icon with a mouse wrapped around it. Office-apps have familiar pens, paper, and/or calculators involved.    This is a Linux that I can plop down in front of almost anyone, and they can figure it out.    At some point I'd miss the character of KDE/Gnome, and I'll probably 'hotrod' the graphics setup with my own themes, etc.  But for the wide release, this one's IT.  If you get a chance, try this; I think you'll be surprisingly pleased.
  
------------------------------------------------------------------------
Brian FahrlÃ¤nder              Linux Zealot, Conservative, and Technomad
Evansville, IN                    My Voyage: http://www.CounterMoon.com
ICQ  5119262
------------------------------------------------------------------------
Just machines, to make big decisions- programmed by fellas with
compassion and vision.  We'll be clean when that work is done;
Eternally free and eternally young.  Linux._______________________________________________
RPM-List mailing list 
http://lists.freshrpms.net/mailman/listinfo/rpm-list
",Safe Email,0
14137,"proposal for a morphological database of classical greek i am writing to seek input on a proposal that we tentatively plan to submit to the neh at the end of the summer . the idea is fairly simple : we want to use the morphological parser that we have been developing for the past eight years or so to generate morphological analyses of every unique string in the thesaurus linguae graecae ( tlg ) , the database of greek texts available on cd rom from uc irvine . the tlg is large - - 42 million words at present and a new version is due out later this year with 57 million words . greek is a highly inflected language - - not as bad as georgian and some others , but a verb can , with prefixes , have millions of different forms . the tlg corpus extends over a thousand years and includes virtually all literary greek , and thus would support diachronic as well as synchronic linguistic analysis . i would like to know if there is anything we could do that would make this work on greek useful for the linguistics community in general ? classicists need this database , but it would be very exciting if it could stimulate additional work . the working summary of the project follows . the proposal outline is fairly succinct ( c . 7 pages ) but it is full of greek and does not lend itself readily to transliteration . if you would like to see a copy , please send me your us mail address and we will send one to you . casual reactions to just this summary are , however , more than welcome . note : reactions need not be positive . if this does not seem a worthwhile thing to pursue , i would love to know why . thanks ! gregory crane department of classics boylston 319 harvard university cambridge ma 02138 crane @ ikaros . harvard . edu a linguistic database of classical greek this project will extend an existing parser for classical greek , expanding its database of stems to cover the majority of all words attested in the literary record , and will use this database to create a morphologically parsed database of more than 1 , 000 , 000 unique strings available in the tlg : in the end , we will publish the database of analyzed strings , the databases of stems and endings which drive the parser and the parser itself . the resulting databases are an essential piece of scholarly infrastructure that will ( 1 ) revolutionize current searching techniques for the tlg and other greek databases , ( 2 ) make it possible to apply more sophisticated retrieval / text analysis to greek texts , and ( 3 ) provide a basic but crucial lookup tool that will aid non-specialists in other fields ( e . g . , philosophy , political science , religion ) who seek to work directly with the greek database . note : this document is a sketch for a possible proposal to be submitted to the neh at the end of august 1992 . it is , in effect , a proposal for a proposal and is thus open to revision on any and all points .",Safe Email,0
14624,start date : 12 / 18 / 01 ; hourahead hour : 4 ; start date : 12 / 18 / 01 ; hourahead hour : 4 ; no ancillary schedules awarded . no variances detected . log messages : parsing file - - > > o : \ portland \ westdesk \ california scheduling \ iso final schedules \ 2001121804 . txt,Safe Email,0
10566,"On Fri, 2002-08-16 at 20:58, Torsten Bronger wrote:> If I create an RPM according to one of the how-to's with having
> Red Hat in mind, how big are my chances that it will also work
> for the SuSE distribution, or others?  (I don't know how many
> base on the RPM system.)
> 
> Or what must I pay attention to when creating an RPM that should
> work with the big distributions?One practice I've adopted is to list Requires: only when they're
absolutely necessary.  This will help because some packages are named
differently between distributions (eg. SDL <-> libSDL), and the
dependencies are automatically handled by RPM by depending on shared
library names.This doesn't apply to BuildRequires: though.Use macros for directory names where available, eg %{_libdir},
%{_bindir}, %{_datadir} etc.I'd like to suggest using as many RPM macros for command names as
possible too, but unfortunately I don't know of a definitive reference
about them...I have a small RedHat 7.3 RPM/apt repository at
, and I've received reports from people
running Mandrake 8.x and SuSE that the RPMs work with them out of the
box.-- 
\/ille SkyttÃ¤
ville.skytta at iki.fi
_______________________________________________
RPM-List mailing list 
http://lists.freshrpms.net/mailman/listinfo/rpm-list",Safe Email,0
5481,"achieve stronger and harder erections buyer beware - penis patches ! http : / / www . siratu . com / ss / i am the lizard king . i can do anything . a harvest of peace is produced from a seed of contentment . the cautious seldom err . if you want a quality , act as if you already had it . beware the fury of a patient man .",Phishing Email,1
2359,"kleberg plant outages in september - - - - - cornhusker i spoke with michael mazowita / white pine energy , as he said the expected outages are as follows : august 31 st - september lst 12 hours 12 : 00 pm to 12 : 00 am no flow september 25 th - 31 st all days no flow",Safe Email,0
